id,source,category,question,answer,modified
130,한국교통안전공단,드론안전,초경량비행장치 조종자증명 시험 접수를 완료했는데 취소가 가능한가요?,"시험 접수 후 접수기간 및 환불기간 내에서는 홈페이지를 통해 자유롭게 취소가 가능하며 100% 환불이 됩니다. 그러나 접수기간 및 환불기간이 끝나면 취소가 불가합니다. 학과시험 환불기준은 시험 시행일 2일전 23:59까지 이며, 실기시험 환불기준은 시험 시행일 기준 6일 전 23:59까지입니다.",2025-08-29
107,한국교통안전공단,드론안전,초경량비행장지 조종자 실기시험을 응시하기 위해선 어떤 기체를 준비하여야 하나요?,"응시하는 종별 무게기준에 해당하는 기체를 준비하셔야 합니다.
■ 1종 : 최대이륙중량 25kg 초과 자체중량 150kg이하
■ 2종 : 최대이륙중량 7kg 초과 최대이륙중량 25kg 이하
■ 3종 : 최대이륙중량 2kg 초과 최대이륙중량 7kg 이하
■ 4종 : 최대이륙중량 250g 초과 최대이륙중량 2kg 이하
■ 1종 기체인 경우, 안전성인증서가 필요합니다.*기체의 무게 및 시험장소에 따라, 기체의 비행승인서가 필요한 경우가 있습니다.",2025-08-29
32,한국교통안전공단,도로안전,운수종사자 관리시스템에서 운수회사 로그인 후 정밀검사 미수검자 명단을 확인하고 싶은데 어디에서 확인할 수 있나요?,'운수종사자 관리시스템→ 운수종사자 정보관리→ 운전적성정밀검사 미수검관리' 메뉴에서 확인이 가능합니다.,2025-08-29
233,한국교통안전공단,안전검사(기계식주차·삭도·궤도),삭도 및 궤도검사 유효기간 연장 가능여부는?,"궤도운송법 시행령 제14조제1항 규정에 의해 ""궤도시설의 고장 나거나 궤도운송사고가 발생하거나 휴지 등으로 검사유효기간 내에 검사를 받을 수 없는 경우""에는 안전검사의 유효기간이 끝나기 전에 시장, 군수, 구청장 또는 특별시장, 광역시장에게 안전검사 유효기간의 연장을 신청하여야 합니다.",2025-09-15
432,한국교통안전공단,드론안전,(초경량비행장치사용사업) 초경량비행장치사용사업 등록 및 신고이후 처리기간은 어떻게 되나요 ?,"법정처리기간은 휴일을 제외한 평일 기준으로 다음과 같으며 등록 및 신고신청 업무량에 따라 처리기간이 달라질 수 있습니다. 서류 보완 시 보완서류가 제출된 날부터 새로운 법정처리기간 이내에 신청결과를 재통지합니다.

- 등록 및 신고별 법정처리기간(근무일 기준)
1. 신규등록 : 14일
2. 변경신고 : 14일
3. 사업계획의 변경신고 : 7일
4. 사업계획의 변경인가 : 25일
5. 양도.양수신고 : 10일
6. 합병신고 : 10일
7. 상속신고 : 10일
8. 휴업신고 : 5일
9. 폐업신고 : 5일",2022-11-16
198,한국교통안전공단,자동차튜닝,업체정보가 변경되었습니다. (관리사업자번호),"(공통) 등록증 발급 기관을 통해 기존 등록증 상의 정보를 변경(정비업체 = 지자체) 바랍니다.
사용자(업체) 정보는 중복등록이 되지 않는 관계로, 아래의 항목들 중에서 선호하시는 방향으로 진행하시면 됩니다

1. 사용자 등록이 가능한 ID(사업체/대표자)을 신규 생성하시어, 새로운 ID에 변경된 관리사업자번호를 등록하고,
이전 ID에 등록된 기존 업체 정보는 그대로 유지하여 과거 기록을 관리하실 수 있습니다.

2. 사이버검사소 관리자(054-429-3563)로 연락하시어, 현재 ID에 등록된 기존 업체정보 삭제 후 변경된 번호로 업체 등록을 진행
※ 변경된 관리사업자번호로 재등록 하는경우 기존 작업등록건은 확인 불가합니다.",2025-08-26
359,한국교통안전공단,드론안전,"주말 교육생 평일 교육 및 평일 교육생 주말 교육,
인원 추가 시 이론교육, 모의교육 시기라면 주말교육이나 평일교육으로 대체 가능한가요?","교육훈련규정상 평일과 주말이 나눠져 있으므로 교육기간 내 평일반 교육생이 주말 교육을 받거나, 주말 교육생이 평일 교육을 받을 수 없습니다.
다만 전문교육기관 개선사항으로 21.10.1.부터 운영방식 변경 시 교육훈련규정 개정 및 알림 공단 통보 후 [전문교육기관지원시스템 - 기관소개관리]에 최신화 해주시길 바랍니다.",2022-04-29
23,한국교통안전공단,도로안전,차로이탈경고장치의 법적인 근거는?,"질문 : 차로이탈경고장치의 법적인 근거는?

□ 교통안전법 제55조의2에 장착 의무화 규정이 명시되어 있으며, 시행규칙 제30조의2*에 장착대상이 명시됨
   * 길이 9m 이상의 승합자동차 / 차량총중량 20톤을 초과하는 화물·특수차",2021-11-17
444,한국교통안전공단,드론안전,초경량비행장치 조종자 실기시험 응시를 위해 시험장에 준비해 가야 할 사항이 무엇인가요?,"비행경력(교육) 및 시험응시에 있어,  비행을 위한 제반사항이 문제 없이 준비 되었는지를 사전 확인합니다.응시기체,  비행경력증명서,  신분증 실물,  신체검사증명서(운전면허증),  시험당일 응시기체 비행승인서,  응시기체 제원표,  응시기체 보험증서,  응시기체 안전성인증서., 교육당일 교육기체 비행승인서,  교육기체 제원표,  교육기체 보험증서,  교육기체 안전성인증서 등 교육 및 시험과 관련한 제반사항을 빠짐없이 서류로 구비하여야 합니다. 자세한 내용(시험 시 구비서류 목록 및 인정 범위)은 'TS국가자격시험 홈페이지(lic.kotsa.or.kr)→항공자격→공지사항'을 통해 확인 가능합니다.",2025-08-28
264,한국교통안전공단,항공안전,[항공자격]실기시험 접수 후 날짜변경은 어떻게 하나요?,"실기시험의 경우 공정한 기회제공을 위해 1인당 1번만 접수 가능합니다.

[항공종사자(한정심사) 실기시험]
1. 접수한 실기시험이 환불기간에 있는지 확인
2. 변경을 원하는 날짜에 빈 좌석이 있는 지 확인
3. 접수한 실기시험 환불신청 후 원하는 날짜로 다시 접수하기

* 간혹 접수해 놓은 실기시험 환불도중 변경하고자했던 날짜에 다른 수험자가 접수할 수 있으니 이점 유의하시기 바랍니다.",2023-06-23
29,한국교통안전공단,도로안전,운수종사자 관리시스템에 로그인이 되지 않는데 어떻게 해야 하나요?,"1. 운수업체 등록이 되지 않은 경우
 - 등록된 사용자가 아니거나 사업자 등록번호를 확인할 수 없는 경우 소속 조합이나 협회, 또는 비조합업체의 경우에는 해당 지자체로 업체등록이나 업체정보 변경을 요청하여 해당 업체 정보를 갱신해 주신 후 다시 로그인 바랍니다.
2. 공인인증서 갱신, 변경으로 인해 로그인이 되지 않는 경우
 - '이미 등록된 인증서입니다. 다시 재등록하시겠습니까?'라는 팝업이 뜨면 '취소'를 누르고 공인인증서를 재등록 또는 변경한 후 다시 로그인 바랍니다.",2021-11-17
401,한국교통안전공단,도로자격(화물·버스·택시·정밀),실명인증 10회 초과 되어 잠금되었을때 조치 방법은?,■ 사이렌24 (1577-1006) 로 문의해서 잠금해제 요청하시면 됩니다.,2025-09-09
147,한국교통안전공단,드론안전,실기평가과정 입과신청 제출 서류는 어떻게 되나요?,"입과신청 서류는 다음과 같습니다.1. 해당 비행장치의 150시간 이상의 비행경력증명서 2. 지도조종자 등록 관련 서류(지도조종자 표기된 자격증 사본, 조종교육교관과정 훈련이수증명서 중 하나)3. 인전성인증검사서",2023-06-23
142,한국교통안전공단,드론안전,응시자격이 기각되고 다시 증명서를 올렸는데 아직도 응시자격 검토가 되지 않았습니다. 확인해주실 수 있나요?,응시자격 기각 이후 증명서를 추가 등재한 후 응시자격을 다시 신청하셨는지 확인 부탁드립니다. 응시자격을 신청하시면 신청결과 메뉴에서 “처리중” 상태로 기록되며 그런 결과물이 없다면 제대로 신청되지 않은 것입니다. 응시자격 검토 기간은 업무일 기준 최대 7일이 소요되며 이 기간이 지난 이후에도 검토가 되지 않은 경우에는 응시자격을 제대로 신청했는지 확인 바랍니다.,2023-06-23
232,한국교통안전공단,안전검사(기계식주차·삭도·궤도),삭도 및 궤도검사 수수료는?,"궤도운송법 제31조의 규정에 의거 삭도 또는 궤도시설에 대한 안전검사를 신청하려는 자는 시장,군수,구청장 또는 특별시장,광역시장(시장,군수,구청장 또는 특별시장, 광역시장이 안전검사업무를 위탁한 경우에는 그 위탁을 받은 자를 말한다)가 정하는 수수료를 납부하도록 규정되어 있으며, 삭도 및 궤도검사수수료는 종류별, 선로길이별로 달리 적용되고 있으며 검사수수료는 한국교통안전공단 홈페이지 궤도검사업무 수수료에서 확인이 가능합니다.",2025-09-15
133,한국교통안전공단,드론안전,무인멀티콥터 이외의 실기시험 일정은 어떻게 확인하나요?,무인멀티콥터/무인헬리콥터 외의 초경량비행장치 실기시험 역시 'TS국가자격시험→항공자격→공지사항'에 게시된 초경량비행장치 실기시험 연간 시행일정에 따라 진행하고 있습니다. 해당 시험 접수 시 개별접수로 접수 후 공단 실기시험 담당자와 협의하여 실기시험 일자를 지정합니다.,2025-08-28
402,한국교통안전공단,도로자격(화물·버스·택시·정밀),실명인증 창이 안뜰 시 해결법은?,"■ [PC]
1. 인터넷익스플로러 → 도구 → 인터넷옵션 → 개인정보 → 팝업 차단 사용 체크해제
2. 크롬브라우저 → 오른쪽 상단 더보기 → 설정 → 팝업 및 리디렉션 → 설정 허용
■ [모바일]안드로이드 → 인터넷 실행 → 하단 연결메뉴 → 설정 → 사이트 및 다운로드 → 팝업 차단 끄기",2025-09-09
269,한국교통안전공단,항공안전,[항공자격]항공정비사 실기시험은 어떻게 이루어지나요?,실기시험은 기본적으로 기량을 평가하는 시험으로 실작업과 구술로 이루어지게 됩니다. 실작업형으로 시험을 보게 되면 시험 당일 반나절은 같은 조건의 6명이 1개조를 이루어 1명의 시험위원에게 4개 분야의 실작업 문제로 실작업시험이 시행되고 같은날 나머지 반나절에는 개인별로 구술로 30~50분 정도 평가를 받게 됩니다.,2023-06-23
12,한국교통안전공단,도로안전,화물운송 실적신고 대상자,"「화물자동차 운수사업법」제47조의2제1항에 따라 운송, 주선, 가맹 사업자가 신고대상으로 운송, 주선, 가맹 사업자는 반드시 운송 또는 주선 실적을 관리하고 신고하여야 합니다.

 * 단, 위수탁차주(지입차주)인 경우 실적신고 대상자가 아닙니다.",2023-06-20
11,한국교통안전공단,도로안전,화물운송 실적신고 항목,"화물운송 실적신고는 기본정보 등 최대 15개 항목을 신고하면 됩니다.
- 기본정보(4개) : 업체명, 사업자등록번호, 법인등록번호, 차량번호
- 의뢰자정보(3개) : 사업자등록번호, 계약연월, 계약금액
- 배차정보(4개) : 차량번호, 운송완료연월, 운송료, 운송횟수(1회/일)
- 위탁계약정보(4개) : 사업자등록번호, 계약연월, 계약금액, 화물정보망 이용여부
자세한 사항은 시스템 홈페이지(www.fpis.go.kr) 또는 고객콜센터(1577-0990 → ④ → ①)를 통해 문의하면 상세한 실적신고 방법을 안내받을 수 있습니다.",2024-05-28
